Kod Waluty,Kurs,Data Archiwizacji
USD,0.6938088136645648,2025-01-20 01:12:35
AED,3.4070976582591426,2025-01-20 01:12:35
AFN,73.56898908121428,2025-01-20 01:12:35
ALL,96.49433006955135,2025-01-20 01:12:35
AMD,400.81828303973055,2025-01-20 01:12:35
ANG,1.1764683862534013,2025-01-20 01:12:35
AOA,918.1637797471708,2025-01-20 01:12:35
ARS,1043.6424700612326,2025-01-20 01:12:35
AUD,0.9577589540584015,2025-01-20 01:12:35
AWG,2.6796830757723233,2025-01-20 01:12:35
AZN,1.6844314686322748,2025-01-20 01:12:35
BAM,0.9211637455336767,2025-01-20 01:12:35
BBD,2.0656964193326344,2025-01-20 01:12:35
BDT,122.20941923722997,2025-01-20 01:12:35
BGN,0.9659286947792289,2025-01-20 01:12:35
BHD,0.40347559984983017,2025-01-20 01:12:35
BIF,2956.4308532988503,2025-01-20 01:12:35
BMD,1.177437984701195,2025-01-20 01:12:35
BND,1.8302664368703723,2025-01-20 01:12:35
BOB,7.2161576996914345,2025-01-20 01:12:35
BRL,5.790356791198715,2025-01-20 01:12:35
BSD,1.4658533776686389,2025-01-20 01:12:35
BTN,86.06649942505521,2025-01-20 01:12:35
BWP,14.463911539371708,2025-01-20 01:12:35
BYN,3.1711094140536624,2025-01-20 01:12:35
BZD,2.0520539088002043,2025-01-20 01:12:35
CAD,1.71147114305157,2025-01-20 01:12:35
CDF,2854.826781350447,2025-01-20 01:12:35
CHF,0.1708983316742282,2025-01-20 01:12:35
CLP,1010.504745034428,2025-01-20 01:12:35
CNY,7.208845458838837,2025-01-20 01:12:35
COP,4342.621851228571,2025-01-20 01:12:35
CRC,503.50878797767746,2025-01-20 01:12:35
CUP,24.457000818424522,2025-01-20 01:12:35
CVE,108.16685313754084,2025-01-20 01:12:35
CZK,24.27740179522919,2025-01-20 01:12:35
DJF,177.56130851387695,2025-01-20 01:12:35
DKK,7.146384025315872,2025-01-20 01:12:35
DOP,61.532993719606466,2025-01-20 01:12:35
DZD,135.86172874289556,2025-01-20 01:12:35
EGP,50.30333533487898,2025-01-20 01:12:35
ERN,15.933824542176241,2025-01-20 01:12:35
ETB,128.22575537982286,2025-01-20 01:12:35
EUR,0.9770729452436816,2025-01-20 01:12:35
FJD,3.1196311575728997,2025-01-20 01:12:35
FKP,0.238363274916083,2025-01-20 01:12:35
FOK,6.869496479732121,2025-01-20 01:12:35
GBP,1.8047857865227304,2025-01-20 01:12:35
GEL,3.7228289411569633,2025-01-20 01:12:35
GGP,1.777794333701248,2025-01-20 01:12:35
GHS,15.44040141797946,2025-01-20 01:12:35
GIP,0.36161920869906494,2025-01-20 01:12:35
GMD,72.39198184965825,2025-01-20 01:12:35
GNF,8588.146630087153,2025-01-20 01:12:35
GTQ,6.79709747190149,2025-01-20 01:12:35
GYD,208.97231448890716,2025-01-20 01:12:35
HKD,8.001929558437801,2025-01-20 01:12:35
HNL,26.178516159984934,2025-01-20 01:12:35
HRK,8.155669195235696,2025-01-20 01:12:35
HTG,131.29518780709148,2025-01-20 01:12:35
HUF,401.9509060528442,2025-01-20 01:12:35
IDR,16390.040493346973,2025-01-20 01:12:35
ILS,3.295771195122824,2025-01-20 01:12:35
IMP,1.767208752772401,2025-01-20 01:12:35
INR,87.59832611736861,2025-01-20 01:12:35
IQD,1308.206409172599,2025-01-20 01:12:35
IRR,41969.82207696188,2025-01-20 01:12:35
ISK,142.2720052936437,2025-01-20 01:12:35
JEP,1.0651419770060406,2025-01-20 01:12:35
JMD,157.2154305325448,2025-01-20 01:12:35
JOD,0.2886767093196895,2025-01-20 01:12:35
JPY,155.7952264716015,2025-01-20 01:12:35
KES,128.62381415711204,2025-01-20 01:12:35
KGS,87.70856372627289,2025-01-20 01:12:35
KHR,4059.988356432682,2025-01-20 01:12:35
KID,2.080265350869645,2025-01-20 01:12:35
KMF,479.23220498087153,2025-01-20 01:12:35
KRW,1458.4370717467032,2025-01-20 01:12:35
KWD,0.5888418438468399,2025-01-20 01:12:35
KYD,1.212795826919269,2025-01-20 01:12:35
KZT,529.7914963422361,2025-01-20 01:12:35
LAK,21934.593417327364,2025-01-20 01:12:35
LBP,89499.51427631,2025-01-20 01:12:35
LKR,296.6490168957543,2025-01-20 01:12:35
LRD,188.8053481102612,2025-01-20 01:12:35
LSL,17.877647451200183,2025-01-20 01:12:35
LYD,5.532335867747893,2025-01-20 01:12:35
MAD,10.563240834848031,2025-01-20 01:12:35
MDL,18.502608750509115,2025-01-20 01:12:35
MGA,4681.775664446043,2025-01-20 01:12:35
MKD,60.601380412965355,2025-01-20 01:12:35
MMK,2099.6372545333943,2025-01-20 01:12:35
MNT,3466.872422845076,2025-01-20 01:12:35
MOP,7.352167279448138,2025-01-20 01:12:35
MRU,39.99869254925605,2025-01-20 01:12:35
MUR,46.56703736608641,2025-01-20 01:12:35
MVR,16.038456555235747,2025-01-20 01:12:35
MWK,1737.5064745974628,2025-01-20 01:12:35
MXN,21.68633630778342,2025-01-20 01:12:35
MYR,4.0831921197062915,2025-01-20 01:12:35
MZN,64.39486011377407,2025-01-20 01:12:35
NAD,17.978256983643895,2025-01-20 01:12:35
NGN,1551.7360590924823,2025-01-20 01:12:35
NIO,37.45654195608408,2025-01-20 01:12:35
NOK,10.927889996336162,2025-01-20 01:12:35
NPR,138.7568448020481,2025-01-20 01:12:35
NZD,1.0442327871864707,2025-01-20 01:12:35
OMR,0.9350358575427973,2025-01-20 01:12:35
PAB,0.8844972966855222,2025-01-20 01:12:35
PEN,3.8515004767322853,2025-01-20 01:12:35
PGK,4.9731917059298665,2025-01-20 01:12:35
PHP,58.67806272532072,2025-01-20 01:12:35
PKR,279.099394308126,2025-01-20 01:12:35
PLN,4.683754135687549,2025-01-20 01:12:35
PYG,7895.039760859906,2025-01-20 01:12:35
QAR,3.2158811093549327,2025-01-20 01:12:35
RON,5.399246041512254,2025-01-20 01:12:35
RSD,112.89471560994467,2025-01-20 01:12:35
RUB,102.52255517665195,2025-01-20 01:12:35
RWF,1389.375860117356,2025-01-20 01:12:35
SAR,4.353630261805352,2025-01-20 01:12:35
SBD,9.237046835285172,2025-01-20 01:12:35
SCR,14.90893988828467,2025-01-20 01:12:35
SDG,458.56271680265473,2025-01-20 01:12:35
SEK,11.011034539348097,2025-01-20 01:12:35
SGD,1.6654833977594454,2025-01-20 01:12:35
SHP,1.6642351337157915,2025-01-20 01:12:35
SLE,23.589810657695473,2025-01-20 01:12:35
SLL,22722.655618464163,2025-01-20 01:12:35
SOS,571.4229134508395,2025-01-20 01:12:35
SRD,35.191568928052824,2025-01-20 01:12:35
SSP,4066.39136869575,2025-01-20 01:12:35
STN,24.65599715178588,2025-01-20 01:12:35
SYP,12931.351199385284,2025-01-20 01:12:35
SZL,18.69992137859877,2025-01-20 01:12:35
THB,35.14494931236572,2025-01-20 01:12:35
TJS,11.62963923480862,2025-01-20 01:12:35
TMT,3.376401465473224,2025-01-20 01:12:35
TND,3.9105821858115046,2025-01-20 01:12:35
TOP,2.8986326995232385,2025-01-20 01:12:35
TRY,34.656688460257875,2025-01-20 01:12:35
TTD,6.0057167705959795,2025-01-20 01:12:35
TVD,2.6072331790969763,2025-01-20 01:12:35
TWD,32.75494347000727,2025-01-20 01:12:35
TZS,2524.880038577562,2025-01-20 01:12:35
UAH,41.236076617132554,2025-01-20 01:12:35
UGX,3678.505396206608,2025-01-20 01:12:35
UYU,44.04458360710407,2025-01-20 01:12:35
UZS,12971.472575192545,2025-01-20 01:12:35
VES,55.55908797652287,2025-01-20 01:12:35
VND,25335.307780387335,2025-01-20 01:12:35
VUV,120.33302832929232,2025-01-20 01:12:35
WST,2.8251265455557713,2025-01-20 01:12:35
XAF,637.3314966581531,2025-01-20 01:12:35
XCD,3.052796686288872,2025-01-20 01:12:35
XDR,0.5354367018843315,2025-01-20 01:12:35
XOF,638.7937732772051,2025-01-20 01:12:35
XPF,116.01272777024951,2025-01-20 01:12:35
YER,249.77586463848218,2025-01-20 01:12:35
ZAR,18.256950867961574,2025-01-20 01:12:35
ZMW,27.221653526909044,2025-01-20 01:12:35
ZWL,26.138063325161394,2025-01-20 01:12:35
